Year,Month,Day,Hour,Warehouse,Traffic_stream,total_count,total_sum
2021,11,13,9,6455,False,8,31359
2021,10,2,11,6455,True,10,6565
2021,10,11,20,6455,True,3,2350
2021,11,9,12,6455,True,24,16617
2021,11,29,13,6455,False,4,6630
2021,10,20,11,6455,True,17,11683
2022,1,12,11,6455,False,3,682
2021,11,30,20,6455,True,12,8397
2021,12,26,14,6455,True,13,13519
2021,10,31,11,6455,True,12,8880
2021,10,16,14,6455,False,1,1250
2021,11,11,10,6455,True,13,13375
2022,1,17,9,6455,False,1,200
2021,12,3,21,6455,False,1,300
2022,2,7,17,6455,True,13,12703
2021,11,18,15,6455,False,3,9458
2021,11,5,17,6455,False,1,300
2021,11,10,8,6455,True,2,420
2022,1,5,15,6455,False,4,3570
2021,10,19,10,6455,True,8,4363
2022,1,6,16,6455,True,10,6303
2022,1,29,15,6455,True,9,7301
2022,1,26,17,6455,True,8,7801
2022,1,12,19,6455,True,9,7432
2021,11,21,16,6455,True,16,11625
2021,12,15,17,6455,True,17,8761
2021,10,6,12,6455,True,15,15510
2022,1,22,13,6455,True,12,9237
2021,12,29,14,6455,True,15,8082
2021,10,22,18,6455,False,2,1500
2021,12,28,19,6455,False,1,750
2022,1,10,18,6455,True,9,6020
2021,12,1,13,6455,True,8,4821
2021,12,10,11,6455,False,7,8167
2021,12,7,10,6455,True,5,2521
2021,11,17,12,6455,False,1,450
2022,1,31,17,6455,True,7,2994
2021,12,9,19,6455,False,1,100
2021,12,4,11,6455,False,1,250
2021,11,17,16,6455,True,19,17205
2021,10,26,19,6455,True,6,5232
2022,1,6,8,6455,True,2,1466
2021,10,9,11,6455,False,7,7450
2021,10,22,11,6455,True,6,4605
2022,1,13,12,6455,True,13,9013
2021,11,12,13,6455,False,3,1698
2021,12,6,18,6455,False,2,1585
2021,10,2,13,6455,True,5,3834
2022,2,5,17,6455,False,1,180
2021,10,14,9,6455,False,1,250
2022,1,25,9,6455,True,8,3305
2021,12,28,13,6455,False,2,26775
2021,12,24,16,6455,True,19,16389
2021,11,6,16,6455,False,1,2300
2021,11,19,14,6455,True,7,6025
2021,11,2,17,6455,False,5,13410
2021,11,30,8,6455,False,2,2700
2021,10,30,15,6455,False,3,6650
2021,11,12,19,6455,False,171,95992
2021,11,2,9,6455,True,3,1604
2021,10,25,18,6455,False,1,380
2022,1,22,11,6455,False,2,4200
2021,11,4,12,6455,False,10,6285
2021,10,6,11,6455,False,4,2531
2021,12,31,13,6455,False,1,1000
2021,12,3,11,6455,True,25,13324
2022,1,28,9,6455,True,9,4904
2022,1,28,15,6455,False,1,700
2021,10,18,11,6455,False,47,23394
2022,1,15,10,6455,True,4,987
2021,12,19,17,6455,True,15,18235
2022,2,7,12,6455,False,3,1100
2021,10,22,20,6455,True,4,2636
2022,1,21,13,6455,True,9,8122
2022,1,28,14,6455,True,8,5148
2021,10,4,12,6455,False,3,2582
2021,10,3,12,6455,True,8,6829
2021,12,10,10,6455,True,10,8632
2021,10,31,17,6455,False,1,5870
2021,10,3,15,6455,True,7,22730
2021,10,1,15,6455,True,10,5919
2021,10,7,9,6455,True,8,4891
2022,1,19,14,6455,False,5,12252
2021,10,2,14,6455,False,3,1790
2021,11,17,15,6455,True,11,13950
2021,12,1,16,6455,True,12,12681
2022,1,10,19,6455,False,15,29362
2021,10,13,15,6455,True,9,6789
2021,12,3,17,6455,True,11,9387
2021,11,29,16,6455,False,2,1590
2021,12,28,11,6455,True,12,8082
2021,11,1,16,6455,True,5,3927
2021,11,7,10,6455,True,7,22572
2021,11,26,16,6455,False,1,1200
2022,1,9,13,6455,False,2,680
2021,12,31,12,6455,True,31,21190
2021,12,22,18,6455,False,8,6460
2022,1,30,10,6455,True,5,3300
2022,1,16,16,6455,True,8,8425
2022,1,10,10,6455,False,5,12559
2021,12,5,12,6455,True,21,25980
2021,12,16,11,6455,False,4,10438
2021,12,15,21,6455,True,1,796
2021,11,7,15,6455,False,15,4452
2022,1,18,18,6455,False,1,50
2021,12,13,14,6455,False,3,2800
2021,10,12,8,6455,False,2,10096
2021,10,29,17,6455,False,1,400
2021,11,6,11,6455,True,7,4307
2021,12,9,12,6455,False,1,5500
2021,12,25,15,6455,True,20,14540
2022,1,12,16,6455,True,11,8613
2022,2,1,15,6455,False,5,2263
2021,10,24,10,6455,True,9,8000
2021,11,29,15,6455,True,15,9243
2021,11,11,8,6455,False,2,6380
2022,1,28,12,6455,True,11,5487
2022,1,24,13,6455,True,6,3182
2021,12,27,17,6455,False,27,9880
2021,11,29,18,6455,True,11,8630
2021,11,1,15,6455,False,2,1300
2021,10,12,16,6455,True,8,10518
2022,2,8,17,6455,True,15,8786
2021,10,9,10,6455,False,1,2927
2021,11,7,12,6455,True,8,3800
2022,1,17,12,6455,True,9,11273
2021,11,28,16,6455,False,30,9582
2021,11,25,18,6455,True,26,22643
2021,10,25,12,6455,False,1,550
2021,10,6,13,6455,False,6,1926
2021,12,22,14,6455,True,8,15159
2021,11,20,16,6455,False,4,6200
2021,10,28,11,6455,False,1,1000
2022,2,4,8,6455,True,3,1195
2021,10,16,15,6455,True,5,3127
2021,11,23,9,6455,True,4,3715
2021,11,8,19,6455,True,8,5814
2021,12,22,12,6455,True,11,10344
2022,1,3,13,6455,True,6,9492
2022,1,3,10,6455,True,6,3277
2021,12,21,12,6455,False,6,7160
2022,1,21,17,6455,True,12,7022
2022,1,22,14,6455,False,14,3694
2021,10,25,10,6455,False,1,800
2021,10,23,12,6455,False,1,900
2021,10,9,16,6455,True,9,3984
2022,2,1,12,6455,False,4,16574
2021,10,6,20,6455,False,1,400
2021,12,30,9,6455,True,18,12207
2021,11,25,15,6455,True,16,11648
2021,11,1,13,6455,True,3,4170
2021,11,22,14,6455,False,24,11661
2021,10,28,10,6455,True,3,2009
2021,11,16,8,6455,True,4,1910
2021,10,5,20,6455,True,6,4133
2021,11,5,20,6455,False,2,3750
2021,11,16,14,6455,True,2,549
2021,12,15,12,6455,False,2,1391
2021,10,25,9,6455,True,1,650
2021,12,11,12,6455,False,1,13029
2022,1,3,11,6455,True,2,1625
2021,10,25,19,6455,True,7,8549
2021,11,23,15,6455,True,7,8443
2021,11,16,20,6455,False,5,3665
2022,1,10,19,6455,True,2,468
2021,10,21,12,6455,True,12,8216
2021,11,24,15,6455,False,1,650
2022,1,19,10,6455,True,8,4715
2022,1,22,15,6455,True,10,5579
2021,12,15,11,6455,True,17,8864
2021,11,10,18,6455,False,2,4220
2022,1,25,20,6455,True,6,4764
2021,12,9,20,6455,True,8,3834
2021,12,8,16,6455,True,14,17051
2021,12,6,10,6455,False,5,17220
2021,10,5,14,6455,False,2,885
2022,1,19,13,6455,True,11,11119
2021,10,17,14,6455,True,10,5549
2021,12,15,19,6455,True,17,10437
2021,12,9,14,6455,True,18,8776
2021,12,14,19,6455,False,73,34000
2021,12,13,13,6455,True,8,7560
2022,1,8,11,6455,True,7,6396
2021,11,16,9,6455,True,5,5158
2021,10,11,17,6455,True,14,7681
2021,10,7,18,6455,True,11,9739
2022,2,4,17,6455,True,9,7977
2022,1,28,17,6455,True,14,11449
2022,1,20,19,6455,False,3,3902
2022,1,31,11,6455,True,6,3685
2021,10,20,17,6455,False,1,411
2021,11,26,9,6455,True,5,2666
2022,1,4,12,6455,True,6,3144
2022,1,29,13,6455,True,10,8096
2022,1,20,17,6455,True,14,9533
2022,1,26,15,6455,False,6,8312
2021,12,18,15,6455,False,61,27926
2022,1,3,11,6455,False,1,515
2022,1,15,17,6455,True,9,5089
2021,11,12,12,6455,True,21,14796
2021,11,7,17,6455,True,6,3244
2021,10,15,18,6455,True,2,1432
2021,12,16,10,6455,True,12,5883
2022,1,21,19,6455,True,3,1176
2022,1,25,17,6455,True,12,11701
2022,1,25,18,6455,True,4,2472
2022,2,3,15,6455,True,8,4298
2022,2,7,14,6455,True,5,1101
2021,10,27,12,6455,True,8,3037
2021,10,22,13,6455,False,1,2900
2021,12,17,13,6455,False,3,2490
2021,10,31,16,6455,True,10,6881
2021,12,31,14,6455,True,35,26130
2022,1,20,16,6455,False,3,14021
2021,11,1,10,6455,True,11,8487
2021,11,21,14,6455,True,8,4376
2022,2,8,11,6455,False,2,1600
2021,10,19,19,6455,True,14,10059
2021,12,8,8,6455,True,6,3605
2022,1,26,10,6455,False,6,3830
2022,1,5,14,6455,True,15,8882
2021,12,4,17,6455,True,7,3100
2021,11,25,12,6455,True,8,3165
2022,1,22,10,6455,True,9,11258
2021,12,20,19,6455,True,8,3559
2021,11,24,17,6455,False,2,470
2021,12,8,17,6455,False,20,12613
2021,10,6,17,6455,True,17,17184
2022,1,4,9,6455,True,1,149
2022,2,6,17,6455,True,9,5516
2021,10,1,19,6455,True,8,5711
2021,11,14,11,6455,False,2,1226
2021,12,2,20,6455,False,1,700
2022,1,5,20,6455,False,5,8846
2021,10,29,18,6455,False,5,6302
2021,12,3,16,6455,False,1,1400
2022,1,13,11,6455,True,6,2167
2021,11,5,12,6455,True,13,13718
2021,11,2,15,6455,True,16,15040
2021,12,7,9,6455,True,2,980
2021,11,3,13,6455,True,9,7958
2021,10,12,19,6455,True,8,4881
2021,11,13,12,6455,True,11,12407
2021,12,6,17,6455,True,9,6717
2022,1,11,19,6455,True,12,13293
2022,2,6,12,6455,True,3,1192
2022,1,12,9,6455,True,5,4081
2021,12,29,14,6455,False,11,10264
2022,2,5,15,6455,True,8,4117
2021,12,12,14,6455,True,18,8898
2021,10,29,12,6455,True,8,11444
2021,11,4,12,6455,True,11,5682
2021,10,16,12,6455,True,5,6938
2021,12,14,17,6455,True,16,11638
2022,1,24,17,6455,False,1,4500
2021,10,26,14,6455,False,1,400
2021,11,17,10,6455,True,4,4164
2021,12,12,11,6455,True,17,11223
2021,12,24,13,6455,True,12,6468
2021,11,15,15,6455,True,7,3312
2021,12,13,8,6455,True,2,1761
2021,11,28,17,6455,True,8,5421
2021,10,30,16,6455,True,10,5961
2022,1,3,16,6455,True,3,3690
2021,11,18,19,6455,True,17,17831
2021,10,26,20,6455,True,5,1575
2021,11,2,15,6455,False,2,550
2021,12,10,18,6455,True,13,8470
2021,11,9,17,6455,False,4,2090
2021,10,14,11,6455,True,16,13692
2022,2,3,12,6455,True,14,11932
2021,10,13,8,6455,False,7,39656
2021,12,22,15,6455,True,11,5733
2022,1,2,13,6455,False,17,9517
2022,2,7,19,6455,True,9,5248
2022,1,13,17,6455,False,3,5075
2021,10,28,20,6455,False,10,3359
2021,10,6,14,6455,True,9,5059
2021,12,19,15,6455,True,18,11339
2022,1,21,16,6455,True,10,10459
2021,12,27,19,6455,False,22,14227
2021,10,27,11,6455,True,10,12784
2021,10,5,13,6455,False,2,2845
2021,11,4,18,6455,True,6,3506
2022,1,14,12,6455,True,8,3377
2022,1,25,13,6455,True,8,4550
2021,12,2,8,6455,True,4,1604
2022,1,11,19,6455,False,3,4807
2021,12,9,17,6455,True,21,18547
2022,1,28,18,6455,False,1,1912
2021,11,9,15,6455,True,12,8665
2022,2,1,14,6455,True,8,7225
2021,12,7,20,6455,False,16,9044
2022,2,1,9,6455,True,5,1265
2022,1,31,12,6455,True,4,2974
2021,10,25,11,6455,True,4,1295
2021,11,24,12,6455,False,9,12257
2022,2,6,10,6455,False,1,1000
2021,10,23,11,6455,False,63,34220
2022,1,20,18,6455,False,1,2300
2021,12,1,15,6455,True,15,13249
2021,12,21,15,6455,True,10,5364
2022,1,24,11,6455,True,3,1470
2021,10,24,14,6455,True,19,12270
2021,11,16,12,6455,False,2,3260
2021,11,30,13,6455,True,13,8074
2021,11,15,18,6455,True,13,9307
2022,1,10,20,6455,False,1,912
2021,12,17,19,6455,True,14,10897
2021,11,19,14,6455,False,4,930
2021,12,21,10,6455,True,7,4414
2022,1,12,20,6455,True,10,33056
2021,12,20,9,6455,True,11,13251
2021,11,23,10,6455,True,3,7114
2021,10,18,18,6455,True,6,2911
2021,10,20,20,6455,False,9,7135
2022,1,4,19,6455,False,1,200
2021,11,9,18,6455,True,13,17681
2021,10,30,9,6455,False,14,1874
2021,12,15,14,6455,True,14,9230
2021,10,12,13,6455,True,5,2606
2022,1,6,13,6455,True,13,8049
2021,11,28,10,6455,False,1,1700
2021,11,18,10,6455,False,8,35190
2021,12,8,15,6455,True,13,12105
2021,12,22,10,6455,True,7,4704
2021,12,24,15,6455,True,15,29498
2022,2,3,18,6455,True,20,18748
2021,10,26,18,6455,True,14,5879
2022,1,11,14,6455,False,2,1305
2022,1,20,10,6455,False,32,7467
2021,10,29,15,6455,True,12,11645
2021,10,27,14,6455,True,10,3902
2021,12,5,13,6455,True,6,2823
2022,1,18,20,6455,True,6,2697
2021,10,15,14,6455,False,5,26411
2021,11,3,9,6455,False,4,11086
2021,10,7,12,6455,False,1,220
2021,10,28,13,6455,True,17,11705
2021,12,3,10,6455,True,5,3294
2021,12,6,11,6455,False,2,450
2021,11,26,10,6455,False,4,4425
2022,1,4,10,6455,True,3,3520
2021,10,5,13,6455,True,13,18533
2021,11,29,12,6455,False,9,2389
2021,10,24,15,6455,True,15,10047
2021,12,31,8,6455,True,5,3957
2021,12,27,11,6455,False,1,400
2022,1,26,12,6455,True,15,10385
2022,1,21,11,6455,True,11,15400
2022,1,24,15,6455,False,5,9885
2021,12,31,11,6455,True,32,24467
2021,10,25,16,6455,True,5,2604
2021,11,9,9,6455,False,11,10944
2021,10,21,18,6455,True,16,11599
2022,2,4,9,6455,True,4,5458
2022,2,6,15,6455,True,12,8282
2021,12,25,13,6455,False,29,28058
2021,12,30,16,6455,False,6,4690
2021,12,24,18,6455,True,22,12666
2021,10,28,16,6455,True,9,6500
2021,12,31,9,6455,False,2,4200
2022,2,2,20,6455,True,8,6031
2021,10,7,20,6455,True,4,3324
2021,12,9,18,6455,False,6,5063
2022,2,8,14,6455,False,1,700
2021,10,11,14,6455,True,8,4138
2021,11,13,12,6455,False,1,1560
2022,1,29,16,6455,True,6,3768
2022,2,3,9,6455,True,8,5522
2021,12,30,12,6455,True,20,10521
2022,2,2,14,6455,True,8,6820
2021,10,21,13,6455,True,7,2997
2021,12,11,12,6455,True,14,10757
2022,1,2,14,6455,True,10,5466
2021,11,12,18,6455,True,12,6099
2021,11,27,10,6455,True,7,4655
2021,11,24,8,6455,True,9,6204
2021,10,4,11,6455,True,5,2430
2021,12,17,15,6455,True,25,21970
2021,10,14,17,6455,True,4,807
2021,10,25,13,6455,True,2,598
2021,10,1,11,6455,True,7,5975
2022,1,22,17,6455,False,1,650
2021,12,13,11,6455,False,2,1850
2021,10,2,10,6455,True,6,6482
2021,11,22,18,6455,True,10,9745
2021,12,14,9,6455,True,4,1739
2022,1,28,11,6455,False,1,1000
2022,1,19,16,6455,True,14,16709
2021,10,6,9,6455,True,4,1490
2021,10,20,8,6455,True,4,1669
2022,1,26,17,6455,False,1,2400
2022,1,4,16,6455,False,26,17590
2021,10,7,8,6455,True,14,8761
2022,2,1,11,6455,True,6,2751
2021,12,15,18,6455,False,1,700
2021,10,17,11,6455,True,11,10317
2022,2,7,8,6455,True,2,895
2022,1,6,14,6455,False,7,8200
2021,12,13,10,6455,True,6,6678
2021,11,18,13,6455,False,3,3420
2021,11,23,11,6455,False,5,1940
2022,1,30,15,6455,True,8,5684
2022,1,27,19,6455,False,2,1100
2021,11,14,13,6455,True,13,6545
2021,12,3,20,6455,True,9,7033
2021,10,26,8,6455,True,1,950
2021,11,22,12,6455,False,3,1510
2021,11,22,9,6455,False,2,2847
2021,10,15,10,6455,True,11,5079
2021,12,21,8,6455,True,3,1025
2021,10,4,9,6455,False,2,10020
2021,10,27,9,6455,True,4,3954
2021,10,15,17,6455,False,4,12760
2022,2,2,10,6455,True,6,4603
2021,11,24,9,6455,False,7,11466
2021,11,29,10,6455,False,5,3412
2021,11,25,13,6455,True,7,8153
2021,12,19,10,6455,True,17,15828
2022,1,16,17,6455,False,5,5860
2022,2,1,20,6455,True,9,6017
2021,10,12,14,6455,False,2,4043
2021,10,31,15,6455,True,9,8394
2021,12,20,12,6455,True,20,14824
2021,12,28,14,6455,True,19,8101
2021,12,23,19,6455,True,15,14072
2021,12,25,17,6455,True,13,8326
2022,1,29,9,6455,False,1,1000
2021,10,1,9,6455,True,5,5375
2021,11,9,14,6455,False,2,2130
2022,1,6,10,6455,True,8,5352
2022,1,30,12,6455,True,17,17573
2021,12,23,9,6455,True,7,5734
2021,10,21,10,6455,True,7,6017
2022,1,11,11,6455,True,5,1587
2021,12,28,15,6455,False,1,1200
2021,12,24,8,6455,True,3,2957
2021,10,26,13,6455,True,14,17041
2022,1,8,13,6455,True,13,4916
2021,11,26,18,6455,False,60,30601
2021,10,19,13,6455,False,3,4172
2021,10,31,10,6455,True,6,3929
2021,12,22,17,6455,True,19,22305
2021,12,26,13,6455,True,15,11631
2021,10,18,20,6455,True,2,1043
2021,10,24,11,6455,False,2,1450
2021,11,16,17,6455,True,16,10406
2021,10,29,16,6455,False,1,4385
2021,12,9,8,6455,False,4,4351
2021,10,12,17,6455,False,2,3000
2022,1,13,19,6455,True,2,4032
2021,12,1,12,6455,True,15,11148
2022,1,13,16,6455,True,13,8628
2021,12,29,13,6455,True,11,6000
2021,12,21,18,6455,True,19,12081
2021,11,4,10,6455,True,13,8858
2021,12,17,12,6455,True,11,8800
2021,10,1,14,6455,True,7,9031
2022,1,25,16,6455,False,9,19048
2021,10,7,11,6455,True,7,4763
2022,2,5,13,6455,True,13,11914
2022,1,25,10,6455,True,7,11016
2022,2,5,14,6455,True,13,4841
2022,1,31,18,6455,False,8,6150
2022,1,28,20,6455,True,5,4894
2021,12,28,12,6455,False,4,1930
2021,11,17,14,6455,False,3,3020
2022,1,27,16,6455,False,1,93
2022,1,2,12,6455,True,3,2797
2021,11,11,14,6455,False,3,1850
2022,1,27,16,6455,True,10,6138
2022,1,27,8,6455,True,8,2122
2021,12,24,9,6455,False,7,4931
2021,10,18,10,6455,True,5,1508
2021,11,12,15,6455,True,7,12575
2022,1,6,17,6455,False,1,5750
2021,10,16,16,6455,False,1,1400
2021,11,5,19,6455,True,14,8088
2021,11,30,16,6455,True,11,5376
2022,2,5,10,6455,True,6,6647
2022,1,24,19,6455,False,3,4975
2022,1,4,13,6455,False,1,1200
2021,12,1,9,6455,True,7,6921
2021,12,15,8,6455,True,6,2946
2021,12,21,11,6455,True,10,6492
2021,12,13,19,6455,True,11,5581
2021,11,18,15,6455,True,16,10228
2021,10,18,8,6455,False,2,2980
2022,1,5,11,6455,True,11,6766
2021,11,13,15,6455,False,2,18650
2021,11,5,9,6455,True,5,2977
2021,11,23,15,6455,False,1,300
2021,11,22,15,6455,True,9,6118
2021,12,2,14,6455,True,11,10504
2021,11,8,10,6455,False,2,9750
2021,10,5,11,6455,False,5,3750
2021,10,2,9,6455,False,1,256
2022,1,21,14,6455,True,12,7071
2021,10,21,15,6455,True,10,5739
2021,11,18,20,6455,True,4,4391
2021,12,16,20,6455,True,15,14635
2021,10,22,19,6455,True,8,6208
2021,11,12,20,6455,True,5,2511
2021,10,5,10,6455,True,7,4498
2021,10,25,14,6455,True,2,520
2021,10,15,16,6455,True,6,5222
2021,11,4,11,6455,False,3,2350
2021,10,6,10,6455,False,1,250
2022,1,20,15,6455,True,12,3804
2021,10,21,11,6455,False,9,5417
2021,12,17,9,6455,True,7,3914
2021,11,20,17,6455,True,13,9018
2022,1,17,16,6455,False,7,10856
2021,10,6,19,6455,True,9,4480
2021,11,21,17,6455,True,4,3908
2022,1,31,13,6455,False,1,7000
2021,12,12,15,6455,False,7,8020
2021,11,27,14,6455,False,6,4950
2021,11,25,10,6455,True,10,11696
2021,12,29,11,6455,False,4,8734
2021,12,10,16,6455,True,14,12106
2021,11,2,13,6455,False,3,1682
2021,10,13,15,6455,False,1,3700
2022,1,9,15,6455,True,13,7974
2022,2,2,16,6455,True,8,9484
2022,2,2,19,6455,True,10,8816
2022,1,14,8,6455,True,4,2250
2021,10,29,18,6455,True,9,5358
2021,12,9,15,6455,False,1,3000
2021,10,8,17,6455,True,9,7336
2022,1,26,12,6455,False,1,300
2021,10,19,20,6455,True,6,4342
2021,10,29,9,6455,True,5,3550
2022,2,4,13,6455,False,3,2770
2022,2,5,16,6455,True,5,3040
2021,12,25,14,6455,True,9,6038
2022,1,11,18,6455,True,11,9351
2021,10,31,13,6455,True,5,2890
2021,12,6,10,6455,True,7,6109
2021,10,10,11,6455,False,10,5824
2021,10,20,15,6455,False,41,24861
2021,11,15,10,6455,False,2,735
2022,1,8,12,6455,False,2,3380
2022,1,17,19,6455,False,2,4024
2022,1,9,13,6455,True,8,5268
2021,10,15,13,6455,True,12,9135
2021,11,13,11,6455,True,14,13030
2021,12,7,19,6455,True,13,18514
2022,1,13,9,6455,True,1,168
2021,10,30,12,6455,False,69,41621
2022,1,19,19,6455,True,12,5840
2022,1,11,9,6455,False,2,260
2022,1,10,12,6455,True,4,2734
2021,10,10,15,6455,True,9,3394
2021,10,13,19,6455,False,4,2909
2021,10,19,12,6455,True,3,4323
2021,10,20,14,6455,True,4,1518
2021,12,6,20,6455,True,6,3479
2021,12,19,13,6455,False,1,260
2021,12,16,16,6455,False,80,41220
2021,12,5,11,6455,True,11,8974
2021,11,26,12,6455,False,1,300
2021,11,29,14,6455,True,10,9222
2021,11,29,17,6455,True,8,7499
2021,11,25,16,6455,False,5,1917
2021,11,29,8,6455,True,5,4687
2021,11,28,10,6455,True,9,4922
2021,12,14,20,6455,True,4,3653
2021,10,2,15,6455,True,6,4225
2021,12,15,17,6455,False,5,4997
2022,1,11,13,6455,True,6,5056
2021,11,22,11,6455,False,6,24545
2021,10,12,11,6455,True,10,5353
2022,1,27,17,6455,False,1,500
2021,11,5,15,6455,True,7,15057
2021,11,19,16,6455,True,14,11391
2022,1,14,13,6455,True,6,2190
2022,1,26,11,6455,True,15,6883
2022,1,3,14,6455,True,1,299
2022,2,8,12,6455,True,11,6178
2021,10,5,19,6455,False,1,7800
2022,1,26,18,6455,False,1,400
2021,11,28,11,6455,False,1,940
2022,1,30,13,6455,True,7,2497
2021,11,15,20,6455,True,2,1499
2021,11,24,14,6455,True,7,3821
2021,10,30,9,6455,True,5,3773
2022,2,3,10,6455,True,5,3439
2022,2,1,12,6455,True,10,6935
2021,11,23,16,6455,False,2,5699
2022,2,2,11,6455,True,14,10316
2021,12,15,16,6455,True,14,17068
2021,11,15,17,6455,True,9,7808
2021,12,20,11,6455,True,4,3943
2021,10,13,14,6455,True,6,4537
2022,2,7,15,6455,True,4,1246
2022,1,19,8,6455,True,4,3390
2021,10,1,16,6455,True,11,7948
2021,12,17,14,6455,True,8,7195
2021,12,1,15,6455,False,2,615
2022,2,8,18,6455,True,13,8184
2021,12,8,10,6455,True,7,9945
2021,12,6,16,6455,False,1,150
2022,1,6,20,6455,True,2,891
2022,2,5,11,6455,True,8,3943
2021,12,17,11,6455,True,6,5718
2022,2,6,16,6455,True,10,11662
2021,11,5,20,6455,True,8,8069
2022,1,21,9,6455,True,15,7837
2021,12,22,10,6455,False,5,5860
2022,1,24,14,6455,False,7,4504
2021,11,16,19,6455,True,9,5922
2021,10,22,12,6455,False,61,30178
2021,12,17,20,6455,True,14,10420
2021,11,17,16,6455,False,32,19702
2021,12,29,18,6455,True,24,33882
2021,12,28,16,6455,True,31,21926
2021,10,15,12,6455,False,1,2660
2021,12,16,13,6455,False,7,11992
2021,10,10,17,6455,True,9,5193
2021,12,27,8,6455,False,152,73355
2021,10,10,14,6455,True,9,7703
2021,11,8,18,6455,True,5,4623
2021,10,14,16,6455,True,6,4120
2021,12,2,17,6455,False,3,8125
2021,12,3,19,6455,False,5,6004
2022,1,11,10,6455,True,5,5975
2021,11,6,13,6455,True,8,3750
2021,10,19,17,6455,True,14,10053
2021,10,24,12,6455,True,14,13555
2021,10,19,9,6455,False,4,902
2022,1,4,14,6455,False,2,3059
2022,2,7,14,6455,False,1,800
2021,11,3,20,6455,True,2,3313
2022,1,10,16,6455,True,7,3543
2021,11,5,18,6455,True,6,3899
2021,11,7,13,6455,False,1,300
2021,12,17,17,6455,True,8,3400
2021,10,11,20,6455,False,1,14400
2021,12,13,9,6455,True,5,5990
2021,12,6,13,6455,True,8,4623
2021,10,22,17,6455,True,20,14092
2022,1,31,9,6455,True,2,1924
2022,1,28,13,6455,False,2,880
2022,1,10,17,6455,False,1,200
2021,10,8,15,6455,True,9,4898
2021,11,13,14,6455,False,3,3200
2022,1,9,17,6455,True,8,5167
2021,12,10,13,6455,False,2,4630
2021,11,8,16,6455,False,3,3140
2021,11,5,12,6455,False,1,155
2021,12,17,18,6455,False,1,150
2021,12,21,16,6455,True,19,12202
2021,12,16,15,6455,True,14,6384
2021,10,23,14,6455,False,7,8488
2021,12,8,11,6455,False,2,2290
2022,2,2,8,6455,True,1,335
2022,1,20,20,6455,True,6,2633
2022,1,13,14,6455,True,7,6636
2021,12,19,12,6455,True,24,17430
2021,11,21,12,6455,False,5,25890
2021,11,19,13,6455,True,8,4550
2022,1,4,11,6455,False,1,255
2021,11,16,8,6455,False,1,1490
2021,10,11,10,6455,False,2,677
2022,1,15,11,6455,True,14,6985
2021,10,30,10,6455,False,5,12870
2021,10,24,10,6455,False,42,18220
2021,10,8,9,6455,True,8,22399
2021,12,26,11,6455,True,19,14780
2021,11,8,14,6455,True,4,1817
2021,12,30,18,6455,True,26,22633
2022,2,1,15,6455,True,8,4707
2021,10,22,15,6455,False,1,2500
2021,12,25,12,6455,True,20,10498
2021,11,19,19,6455,True,11,8139
2022,1,28,10,6455,False,11,16861
2021,12,22,13,6455,False,1,2353
2021,12,24,10,6455,True,5,10831
2022,1,25,15,6455,True,11,10592
2022,1,21,10,6455,False,8,6935
2022,1,6,15,6455,True,15,19406
2021,11,26,13,6455,False,1,7800
2021,10,5,17,6455,False,2,8838
2021,12,23,14,6455,True,27,19999
2021,12,14,15,6455,False,12,4865
2022,1,20,10,6455,True,6,6053
2022,1,16,12,6455,False,1,5850
2021,10,29,10,6455,True,22,5218
2021,11,29,9,6455,True,7,4308
2021,10,4,13,6455,True,5,5659
2022,1,29,14,6455,True,6,2506
2021,11,8,18,6455,False,3,4826
2021,11,11,14,6455,True,12,7897
2021,11,8,17,6455,True,13,14657
2021,12,16,12,6455,True,13,11061
2021,12,2,13,6455,True,12,9032
2021,12,13,9,6455,False,3,1004
2021,12,11,14,6455,True,16,4811
2022,1,29,11,6455,True,11,23332
2021,10,20,13,6455,True,13,23955
2021,10,18,13,6455,False,3,1710
2021,10,10,13,6455,True,10,13446
2021,10,16,10,6455,True,4,3425
2022,1,19,9,6455,False,1,2888
2022,2,4,16,6455,False,2,450
2021,12,13,15,6455,True,5,2939
2022,2,8,15,6455,True,3,2925
2021,10,4,16,6455,True,3,1059
2021,12,9,13,6455,True,8,7719
2021,12,12,14,6455,False,1,1300
2022,1,12,8,6455,True,1,668
2022,1,11,11,6455,False,1,1930
2022,1,17,10,6455,True,3,2743
2021,10,12,16,6455,False,1,500
2021,12,3,16,6455,True,15,11784
2021,12,7,14,6455,True,11,9925
2021,12,11,15,6455,False,7,4029
2021,12,27,20,6455,True,12,12988
2021,11,5,17,6455,True,15,10208
2021,12,7,11,6455,True,16,7777
2021,11,10,20,6455,False,1,400
2021,10,29,17,6455,True,16,12411
2021,10,11,17,6455,False,1,4800
2022,1,13,12,6455,False,2,2275
2021,11,29,16,6455,True,12,9416
2022,2,3,17,6455,True,10,10383
2021,12,7,12,6455,True,6,9445
2022,2,5,17,6455,True,6,2383
2022,1,18,9,6455,True,7,7835
2021,12,9,13,6455,False,6,7304
2021,11,10,15,6455,True,16,5289
2022,1,9,14,6455,True,5,1941
2021,12,28,19,6455,True,22,19924
2022,1,30,16,6455,True,6,2881
2021,11,7,14,6455,False,1,600
2022,1,10,20,6455,True,4,852
2021,11,13,10,6455,True,6,4052
