klk_EN,year,month,day,Warehouse,hours,cargotype,traffic_stream
4,2020,3,20,6455,08_09,0,1
18,2020,3,20,6455,19_20,0,1
27,2020,3,20,6455,13_14,0,0
1,2020,3,20,6455,08_09,0,0
6,2020,3,20,6455,19_20,0,0
3,2020,3,20,6455,20_21,0,1
17,2020,3,20,6455,10_11,0,1
2,2020,3,20,6455,20_21,0,0
9,2020,3,20,6455,10_11,0,0
20,2020,3,20,6455,17_18,0,1
24,2020,3,20,6455,15_16,0,1
35,2020,3,20,6455,17_18,0,0
38,2020,3,20,6455,15_16,0,0
36,2020,2,21,6455,15_16,0,0
59,2020,2,21,6455,17_18,0,0
11,2020,2,21,6455,15_16,0,1
21,2020,2,21,6455,17_18,0,1
4,2020,2,21,6455,20_21,0,0
5,2020,2,21,6455,10_11,0,0
6,2020,2,21,6455,20_21,0,1
17,2020,2,21,6455,10_11,0,1
5,2020,2,21,6455,19_20,0,0
5,2020,2,21,6455,08_09,0,0
16,2020,2,21,6455,13_14,0,0
26,2020,2,21,6455,19_20,0,1
4,2020,2,21,6455,08_09,0,1
13,2020,2,21,6455,13_14,0,1
1,2020,2,21,6455,13_14,1,0
1,2020,2,21,6455,12_13,1,0
15,2020,2,21,6455,14_15,0,0
71,2020,2,21,6455,18_19,0,0
31,2020,2,21,6455,14_15,0,1
26,2020,2,21,6455,18_19,0,1
20,2020,2,21,6455,11_12,0,0
12,2020,2,21,6455,12_13,0,0
21,2020,2,21,6455,11_12,0,1
14,2020,2,21,6455,12_13,0,1
29,2020,2,21,6455,16_17,0,0
11,2020,2,21,6455,09_10,0,0
8,2020,2,21,6455,16_17,0,1
14,2020,2,21,6455,09_10,0,1
24,2020,3,21,6455,15_16,0,1
21,2020,3,21,6455,12_13,0,1
24,2020,3,21,6455,17_18,0,1
14,2020,3,21,6455,15_16,0,0
7,2020,3,21,6455,12_13,0,0
56,2020,3,21,6455,17_18,0,0
22,2020,3,21,6455,13_14,0,1
19,2020,3,21,6455,13_14,0,0
19,2020,3,21,6455,11_12,0,1
9,2020,3,21,6455,10_11,0,1
5,2020,3,21,6455,11_12,0,0
16,2020,3,21,6455,10_11,0,0
28,2020,3,21,6455,16_17,0,1
3,2020,3,21,6455,09_10,0,1
20,2020,3,21,6455,16_17,0,0
1,2020,3,21,6455,09_10,0,0
1,2020,3,21,6455,13_14,1,1
23,2020,3,21,6455,14_15,0,1
9,2020,3,21,6455,18_19,0,1
15,2020,3,21,6455,14_15,0,0
8,2020,3,21,6455,18_19,0,0
43,2020,2,22,6455,14_15,0,0
3,2020,2,22,6455,18_19,0,0
17,2020,2,22,6455,14_15,0,1
4,2020,2,22,6455,18_19,0,1
6,2020,2,22,6455,16_17,0,0
3,2020,2,22,6455,09_10,0,0
18,2020,2,22,6455,16_17,0,1
5,2020,2,22,6455,09_10,0,1
12,2020,2,22,6455,11_12,0,0
3,2020,2,22,6455,10_11,0,0
20,2020,2,22,6455,11_12,0,1
9,2020,2,22,6455,10_11,0,1
5,2020,2,22,6455,13_14,0,0
30,2020,2,22,6455,13_14,0,1
13,2020,2,22,6455,15_16,0,0
29,2020,2,22,6455,17_18,0,0
11,2020,2,22,6455,12_13,0,0
16,2020,2,22,6455,15_16,0,1
15,2020,2,22,6455,17_18,0,1
35,2020,2,22,6455,12_13,0,1
6,2020,3,22,6455,17_18,0,1
30,2020,3,22,6455,15_16,0,1
19,2020,3,22,6455,14_15,0,1
4,2020,3,22,6455,17_18,0,0
14,2020,3,22,6455,15_16,0,0
20,2020,3,22,6455,14_15,0,0
12,2020,3,22,6455,11_12,0,1
12,2020,3,22,6455,11_12,0,0
7,2020,3,22,6455,16_17,0,1
35,2020,3,22,6455,13_14,0,1
3,2020,3,22,6455,16_17,0,0
13,2020,3,22,6455,13_14,0,0
18,2020,3,22,6455,12_13,0,1
16,2020,3,22,6455,12_13,0,0
29,2020,2,23,6455,12_13,0,0
19,2020,2,23,6455,12_13,0,1
1,2020,2,23,6455,16_17,0,0
8,2020,2,23,6455,13_14,0,0
8,2020,2,23,6455,16_17,0,1
11,2020,2,23,6455,13_14,0,1
9,2020,2,23,6455,11_12,0,0
22,2020,2,23,6455,11_12,0,1
2,2020,2,23,6455,17_18,0,0
18,2020,2,23,6455,15_16,0,0
9,2020,2,23,6455,14_15,0,0
5,2020,2,23,6455,17_18,0,1
22,2020,2,23,6455,15_16,0,1
19,2020,2,23,6455,14_15,0,1
13,2020,3,23,6455,16_17,0,1
32,2020,3,23,6455,12_13,0,1
6,2020,3,23,6455,09_10,0,1
122,2020,3,23,6455,16_17,0,0
13,2020,3,23,6455,12_13,0,0
6,2020,3,23,6455,09_10,0,0
1,2020,3,23,6455,21_22,0,1
12,2020,3,23,6455,18_19,0,1
13,2020,3,23,6455,14_15,0,1
1,2020,3,23,6455,17_18,1,0
19,2020,3,23,6455,18_19,0,0
41,2020,3,23,6455,14_15,0,0
14,2020,3,23,6455,17_18,0,1
15,2020,3,23,6455,15_16,0,1
49,2020,3,23,6455,17_18,0,0
9,2020,3,23,6455,15_16,0,0
9,2020,3,23,6455,19_20,0,1
22,2020,3,23,6455,13_14,0,1
5,2020,3,23,6455,08_09,0,1
1,2020,3,23,6455,16_17,1,0
4,2020,3,23,6455,19_20,0,0
21,2020,3,23,6455,13_14,0,0
2,2020,3,23,6455,08_09,0,0
23,2020,3,23,6455,11_12,0,1
10,2020,3,23,6455,10_11,0,1
26,2020,3,23,6455,11_12,0,0
1,2020,3,23,6455,10_11,0,0
8,2020,3,23,6455,20_21,0,1
9,2020,3,23,6455,20_21,0,0
28,2020,2,24,6455,20_21,0,0
10,2020,2,24,6455,20_21,0,1
4,2020,2,24,6455,10_11,0,0
32,2020,2,24,6455,11_12,0,0
5,2020,2,24,6455,10_11,0,1
7,2020,2,24,6455,11_12,0,1
8,2020,2,24,6455,19_20,0,0
2,2020,2,24,6455,13_14,0,0
16,2020,2,24,6455,19_20,0,1
3,2020,2,24,6455,08_09,0,1
16,2020,2,24,6455,13_14,0,1
14,2020,2,24,6455,15_16,0,0
92,2020,2,24,6455,17_18,0,0
8,2020,2,24,6455,15_16,0,1
19,2020,2,24,6455,17_18,0,1
72,2020,2,24,6455,14_15,0,0
8,2020,2,24,6455,18_19,0,0
16,2020,2,24,6455,14_15,0,1
24,2020,2,24,6455,18_19,0,1
37,2020,2,24,6455,16_17,0,0
5,2020,2,24,6455,09_10,0,0
7,2020,2,24,6455,12_13,0,0
10,2020,2,24,6455,16_17,0,1
5,2020,2,24,6455,09_10,0,1
10,2020,2,24,6455,12_13,0,1
53,2020,3,24,6455,19_20,0,1
26,2020,3,24,6455,13_14,0,1
7,2020,3,24,6455,19_20,0,0
19,2020,3,24,6455,13_14,0,0
1,2020,3,24,6455,18_19,1,0
1,2020,3,24,6455,15_16,1,0
23,2020,3,24,6455,15_16,0,1
27,2020,3,24,6455,12_13,0,1
8,2020,3,24,6455,08_09,0,1
24,2020,3,24,6455,15_16,0,0
20,2020,3,24,6455,12_13,0,0
1,2020,3,24,6455,08_09,0,0
27,2020,3,24,6455,17_18,0,1
6,2020,3,24,6455,10_11,0,1
114,2020,3,24,6455,17_18,0,0
12,2020,3,24,6455,10_11,0,0
13,2020,3,24,6455,11_12,0,1
5,2020,3,24,6455,11_12,0,0
9,2020,3,24,6455,09_10,0,1
18,2020,3,24,6455,20_21,0,1
20,2020,3,24,6455,16_17,0,1
8,2020,3,24,6455,09_10,0,0
9,2020,3,24,6455,20_21,0,0
14,2020,3,24,6455,16_17,0,0
1,2020,3,24,6455,16_17,1,0
21,2020,3,24,6455,14_15,0,1
22,2020,3,24,6455,18_19,0,1
68,2020,3,24,6455,14_15,0,0
24,2020,3,24,6455,18_19,0,0
15,2020,2,25,6455,14_15,0,0
14,2020,2,25,6455,18_19,0,0
12,2020,2,25,6455,14_15,0,1
30,2020,2,25,6455,18_19,0,1
19,2020,2,25,6455,20_21,0,0
25,2020,2,25,6455,16_17,0,0
16,2020,2,25,6455,20_21,0,1
26,2020,2,25,6455,16_17,0,1
7,2020,2,25,6455,09_10,0,1
18,2020,2,25,6455,11_12,0,0
9,2020,2,25,6455,11_12,0,1
4,2020,2,25,6455,10_11,0,0
1,2020,2,25,6455,11_12,1,0
8,2020,2,25,6455,17_18,0,0
5,2020,2,25,6455,10_11,0,1
21,2020,2,25,6455,17_18,0,1
10,2020,2,25,6455,12_13,0,0
90,2020,2,25,6455,15_16,0,0
11,2020,2,25,6455,08_09,0,0
18,2020,2,25,6455,12_13,0,1
20,2020,2,25,6455,15_16,0,1
2,2020,2,25,6455,08_09,0,1
1,2020,2,25,6455,18_19,1,0
23,2020,2,25,6455,13_14,0,0
33,2020,2,25,6455,19_20,0,0
14,2020,2,25,6455,13_14,0,1
34,2020,2,25,6455,19_20,0,1
32,2020,3,25,6455,14_15,0,1
9,2020,3,25,6455,20_21,0,1
38,2020,3,25,6455,18_19,0,1
33,2020,3,25,6455,14_15,0,0
9,2020,3,25,6455,20_21,0,0
22,2020,3,25,6455,18_19,0,0
26,2020,3,25,6455,15_16,0,1
24,2020,3,25,6455,17_18,0,1
20,2020,3,25,6455,10_11,0,1
32,2020,3,25,6455,15_16,0,0
56,2020,3,25,6455,17_18,0,0
6,2020,3,25,6455,10_11,0,0
44,2020,3,25,6455,11_12,0,1
15,2020,3,25,6455,11_12,0,0
10,2020,3,25,6455,09_10,0,1
22,2020,3,25,6455,13_14,0,1
15,2020,3,25,6455,19_20,0,1
29,2020,3,25,6455,16_17,0,1
4,2020,3,25,6455,09_10,0,0
39,2020,3,25,6455,13_14,0,0
10,2020,3,25,6455,19_20,0,0
39,2020,3,25,6455,16_17,0,0
4,2020,3,25,6455,08_09,0,1
31,2020,3,25,6455,12_13,0,1
6,2020,3,25,6455,08_09,0,0
23,2020,3,25,6455,12_13,0,0
6,2020,2,26,6455,12_13,0,0
2,2020,2,26,6455,08_09,0,0
1,2020,2,26,6455,15_16,1,0
18,2020,2,26,6455,12_13,0,1
6,2020,2,26,6455,08_09,0,1
38,2020,2,26,6455,16_17,0,0
23,2020,2,26,6455,19_20,0,0
3,2020,2,26,6455,13_14,0,0
1,2020,2,26,6455,09_10,0,0
30,2020,2,26,6455,16_17,0,1
25,2020,2,26,6455,19_20,0,1
19,2020,2,26,6455,13_14,0,1
8,2020,2,26,6455,09_10,0,1
1,2020,2,26,6455,13_14,1,0
1,2020,2,26,6455,17_18,1,0
16,2020,2,26,6455,11_12,0,0
22,2020,2,26,6455,11_12,0,1
1,2020,2,26,6455,14_15,1,0
7,2020,2,26,6455,15_16,0,0
6,2020,2,26,6455,10_11,0,0
92,2020,2,26,6455,17_18,0,0
14,2020,2,26,6455,15_16,0,1
17,2020,2,26,6455,10_11,0,1
29,2020,2,26,6455,17_18,0,1
7,2020,2,26,6455,20_21,0,0
6,2020,2,26,6455,14_15,0,0
92,2020,2,26,6455,18_19,0,0
1,2020,2,26,6455,16_17,1,0
18,2020,2,26,6455,20_21,0,1
14,2020,2,26,6455,14_15,0,1
26,2020,2,26,6455,18_19,0,1
31,2020,3,26,6455,12_13,0,1
13,2020,3,26,6455,12_13,0,0
1,2020,3,26,6455,15_16,1,1
27,2020,3,26,6455,14_15,0,1
8,2020,3,26,6455,14_15,0,0
25,2020,3,26,6455,16_17,0,1
16,2020,3,26,6455,09_10,0,1
116,2020,3,26,6455,16_17,0,0
2,2020,3,26,6455,09_10,0,0
1,2020,3,26,6455,13_14,1,0
26,2020,3,26,6455,15_16,0,1
22,2020,3,26,6455,17_18,0,1
30,2020,3,26,6455,15_16,0,0
36,2020,3,26,6455,17_18,0,0
20,2020,3,26,6455,13_14,0,1
29,2020,3,26,6455,18_19,0,1
20,2020,3,26,6455,19_20,0,1
2,2020,3,26,6455,08_09,0,0
7,2020,3,26,6455,13_14,0,0
16,2020,3,26,6455,18_19,0,0
18,2020,3,26,6455,19_20,0,0
1,2020,3,26,6455,16_17,1,0
16,2020,3,26,6455,10_11,0,1
19,2020,3,26,6455,11_12,0,1
22,2020,3,26,6455,10_11,0,0
23,2020,3,26,6455,11_12,0,0
8,2020,3,26,6455,20_21,0,1
6,2020,3,26,6455,20_21,0,0
1,2020,3,26,6455,14_15,1,0
1,2020,3,26,6455,18_19,1,0
4,2020,2,27,6455,20_21,0,0
20,2020,2,27,6455,20_21,0,1
15,2020,2,27,6455,11_12,0,0
42,2020,2,27,6455,10_11,0,0
19,2020,2,27,6455,11_12,0,1
10,2020,2,27,6455,10_11,0,1
8,2020,2,27,6455,19_20,0,0
5,2020,2,27,6455,13_14,0,0
5,2020,2,27,6455,08_09,0,0
110,2020,2,27,6455,18_19,0,0
24,2020,2,27,6455,19_20,0,1
25,2020,2,27,6455,13_14,0,1
5,2020,2,27,6455,08_09,0,1
25,2020,2,27,6455,18_19,0,1
12,2020,2,27,6455,15_16,0,0
63,2020,2,27,6455,17_18,0,0
15,2020,2,27,6455,15_16,0,1
28,2020,2,27,6455,17_18,0,1
43,2020,2,27,6455,16_17,0,0
17,2020,2,27,6455,16_17,0,1
1,2020,2,27,6455,15_16,1,0
5,2020,2,27,6455,14_15,0,0
15,2020,2,27,6455,14_15,0,1
13,2020,2,27,6455,12_13,0,0
12,2020,2,27,6455,12_13,0,1
20,2020,3,27,6455,13_14,0,1
23,2020,3,27,6455,19_20,0,1
24,2020,3,27,6455,13_14,0,0
11,2020,3,27,6455,19_20,0,0
1,2020,3,27,6455,15_16,1,1
1,2020,3,27,6455,14_15,1,0
4,2020,3,27,6455,20_21,0,1
3,2020,3,27,6455,08_09,0,1
5,2020,3,27,6455,20_21,0,0
2,2020,3,27,6455,08_09,0,0
34,2020,3,27,6455,17_18,0,1
16,2020,3,27,6455,10_11,0,1
26,2020,3,27,6455,15_16,0,1
47,2020,3,27,6455,17_18,0,0
13,2020,3,27,6455,10_11,0,0
13,2020,3,27,6455,15_16,0,0
37,2020,3,27,6455,16_17,0,1
31,2020,3,27,6455,12_13,0,1
19,2020,3,27,6455,09_10,0,1
24,2020,3,27,6455,11_12,0,1
95,2020,3,27,6455,16_17,0,0
17,2020,3,27,6455,12_13,0,0
4,2020,3,27,6455,09_10,0,0
20,2020,3,27,6455,11_12,0,0
27,2020,3,27,6455,18_19,0,1
13,2020,3,27,6455,18_19,0,0
1,2020,3,27,6455,16_17,1,0
36,2020,3,27,6455,14_15,0,1
29,2020,3,27,6455,14_15,0,0
14,2020,2,28,6455,14_15,0,0
25,2020,2,28,6455,14_15,0,1
1,2020,2,28,6455,16_17,1,0
13,2020,2,28,6455,18_19,0,0
16,2020,2,28,6455,18_19,0,1
22,2020,2,28,6455,16_17,0,0
21,2020,2,28,6455,11_12,0,0
3,2020,2,28,6455,09_10,0,0
11,2020,2,28,6455,12_13,0,0
32,2020,2,28,6455,16_17,0,1
13,2020,2,28,6455,11_12,0,1
3,2020,2,28,6455,09_10,0,1
28,2020,2,28,6455,12_13,0,1
41,2020,2,28,6455,15_16,0,0
4,2020,2,28,6455,10_11,0,0
87,2020,2,28,6455,17_18,0,0
30,2020,2,28,6455,15_16,0,1
12,2020,2,28,6455,10_11,0,1
25,2020,2,28,6455,17_18,0,1
5,2020,2,28,6455,20_21,0,0
5,2020,2,28,6455,08_09,0,0
7,2020,2,28,6455,20_21,0,1
8,2020,2,28,6455,08_09,0,1
3,2020,2,28,6455,19_20,0,0
21,2020,2,28,6455,13_14,0,0
17,2020,2,28,6455,19_20,0,1
15,2020,2,28,6455,13_14,0,1
27,2020,3,28,6455,10_11,0,1
5,2020,3,28,6455,18_19,0,1
18,2020,3,28,6455,14_15,0,1
20,2020,3,28,6455,10_11,0,0
3,2020,3,28,6455,18_19,0,0
10,2020,3,28,6455,14_15,0,0
22,2020,3,28,6455,15_16,0,1
29,2020,3,28,6455,15_16,0,0
40,2020,3,28,6455,11_12,0,1
10,2020,3,28,6455,11_12,0,0
18,2020,3,28,6455,17_18,0,1
1,2020,3,28,6455,09_10,0,1
37,2020,3,28,6455,16_17,0,1
21,2020,3,28,6455,17_18,0,0
1,2020,3,28,6455,09_10,0,0
14,2020,3,28,6455,16_17,0,0
1,2020,3,28,6455,11_12,1,0
30,2020,3,28,6455,12_13,0,1
26,2020,3,28,6455,13_14,0,1
14,2020,3,28,6455,12_13,0,0
8,2020,3,28,6455,13_14,0,0
13,2020,2,29,6455,13_14,0,0
7,2020,2,29,6455,12_13,0,0
30,2020,2,29,6455,13_14,0,1
26,2020,2,29,6455,12_13,0,1
3,2020,2,29,6455,16_17,0,0
8,2020,2,29,6455,09_10,0,0
14,2020,2,29,6455,17_18,0,0
32,2020,2,29,6455,16_17,0,1
11,2020,2,29,6455,09_10,0,1
18,2020,2,29,6455,17_18,0,1
26,2020,2,29,6455,11_12,0,0
29,2020,2,29,6455,11_12,0,1
4,2020,2,29,6455,15_16,0,0
11,2020,2,29,6455,15_16,0,1
21,2020,2,29,6455,14_15,0,0
3,2020,2,29,6455,10_11,0,0
2,2020,2,29,6455,18_19,0,0
20,2020,2,29,6455,14_15,0,1
21,2020,2,29,6455,10_11,0,1
2,2020,2,29,6455,18_19,0,1
13,2020,3,29,6455,12_13,0,1
10,2020,3,29,6455,12_13,0,0
23,2020,3,29,6455,16_17,0,1
10,2020,3,29,6455,16_17,0,0
18,2020,3,29,6455,17_18,0,1
37,2020,3,29,6455,15_16,0,1
28,2020,3,29,6455,17_18,0,0
19,2020,3,29,6455,15_16,0,0
33,2020,3,29,6455,13_14,0,1
22,2020,3,29,6455,14_15,0,1
28,2020,3,29,6455,13_14,0,0
10,2020,3,29,6455,14_15,0,0
15,2020,3,29,6455,11_12,0,1
8,2020,3,29,6455,11_12,0,0
9,2020,3,30,6455,14_15,0,0
19,2020,3,30,6455,14_15,0,1
1,2020,3,30,6455,13_14,1,0
16,2020,3,30,6455,18_19,0,0
26,2020,3,30,6455,18_19,0,1
41,2020,3,30,6455,11_12,0,0
17,2020,3,30,6455,12_13,0,0
10,2020,3,30,6455,11_12,0,1
24,2020,3,30,6455,12_13,0,1
3,2020,3,30,6455,09_10,0,0
38,2020,3,30,6455,16_17,0,0
11,2020,3,30,6455,09_10,0,1
14,2020,3,30,6455,16_17,0,1
9,2020,3,30,6455,10_11,0,0
39,2020,3,30,6455,15_16,0,0
143,2020,3,30,6455,17_18,0,0
11,2020,3,30,6455,10_11,0,1
23,2020,3,30,6455,15_16,0,1
20,2020,3,30,6455,17_18,0,1
13,2020,3,30,6455,08_09,0,0
13,2020,3,30,6455,20_21,0,0
6,2020,3,30,6455,08_09,0,1
10,2020,3,30,6455,20_21,0,1
11,2020,3,30,6455,13_14,0,0
9,2020,3,30,6455,19_20,0,0
46,2020,3,30,6455,13_14,0,1
13,2020,3,30,6455,19_20,0,1
12,2023,2,1,6455,10_11,0,0
9,2023,2,1,6455,11_12,0,0
10,2023,2,1,6455,13_14,0,0
18,2023,2,1,6455,08_09,0,1
26,2023,2,1,6455,14_15,0,0
32,2023,2,1,6455,16_17,0,1
26,2023,2,1,6455,18_19,0,1
6,2023,2,1,6455,08_09,0,0
33,2023,2,1,6455,09_10,0,1
12,2023,2,1,6455,19_20,0,0
19,2023,2,1,6455,13_14,0,1
9,2023,2,1,6455,12_13,0,0
25,2023,2,1,6455,11_12,0,1
24,2023,2,1,6455,19_20,0,1
9,2023,2,1,6455,20_21,0,1
30,2023,2,1,6455,14_15,0,1
190,2023,2,1,6455,16_17,0,0
27,2023,2,1,6455,10_11,0,1
34,2023,2,1,6455,15_16,0,1
20,2023,2,1,6455,15_16,0,0
41,2023,2,1,6455,17_18,0,0
6,2023,2,1,6455,07_08,0,1
26,2023,2,1,6455,12_13,0,1
6,2023,2,1,6455,07_08,0,0
22,2023,2,1,6455,09_10,0,0
25,2023,2,1,6455,18_19,0,0
31,2023,2,1,6455,17_18,0,1
7,2023,2,2,6455,08_09,0,0
3,2023,2,2,6455,07_08,0,0
21,2023,2,2,6455,20_21,0,0
14,2023,2,2,6455,14_15,0,1
33,2023,2,2,6455,19_20,0,1
17,2023,2,2,6455,11_12,0,0
20,2023,2,2,6455,16_17,0,0
6,2023,2,2,6455,13_14,0,0
1,2023,2,2,6455,18_19,1,0
30,2023,2,2,6455,11_12,0,1
18,2023,2,2,6455,19_20,0,0
22,2023,2,2,6455,10_11,0,0
29,2023,2,2,6455,17_18,0,0
14,2023,2,2,6455,10_11,0,1
31,2023,2,2,6455,18_19,0,1
31,2023,2,2,6455,13_14,0,1
15,2023,2,2,6455,15_16,0,0
33,2023,2,2,6455,16_17,0,1
37,2023,2,2,6455,12_13,0,1
3,2023,2,2,6455,07_08,0,1
48,2023,2,2,6455,17_18,0,1
7,2023,2,2,6455,20_21,0,1
23,2023,2,2,6455,15_16,0,1
22,2023,2,2,6455,08_09,0,1
13,2023,2,2,6455,14_15,0,0
108,2023,2,2,6455,18_19,0,0
7,2023,2,2,6455,09_10,0,0
9,2023,2,2,6455,12_13,0,0
27,2023,2,2,6455,09_10,0,1
27,2023,2,3,6455,16_17,0,1
12,2023,2,3,6455,20_21,0,0
18,2023,2,3,6455,09_10,0,0
22,2023,2,3,6455,09_10,0,1
16,2023,2,3,6455,12_13,0,0
5,2023,2,3,6455,15_16,0,0
37,2023,2,3,6455,13_14,0,1
5,2023,2,3,6455,07_08,0,0
30,2023,2,3,6455,18_19,0,0
27,2023,2,3,6455,18_19,0,1
18,2023,2,3,6455,08_09,0,1
23,2023,2,3,6455,14_15,0,1
18,2023,2,3,6455,17_18,0,1
59,2023,2,3,6455,17_18,0,0
5,2023,2,3,6455,11_12,0,0
13,2023,2,3,6455,10_11,0,1
27,2023,2,3,6455,14_15,0,0
1,2023,2,3,6455,10_11,0,0
9,2023,2,3,6455,08_09,0,0
24,2023,2,3,6455,12_13,0,1
4,2023,2,3,6455,07_08,0,1
57,2023,2,3,6455,19_20,0,0
36,2023,2,3,6455,16_17,0,0
10,2023,2,3,6455,13_14,0,0
24,2023,2,3,6455,19_20,0,1
16,2023,2,3,6455,11_12,0,1
24,2023,2,3,6455,15_16,0,1
13,2023,2,3,6455,20_21,0,1
39,2023,2,4,6455,11_12,0,1
40,2023,2,4,6455,14_15,0,1
3,2023,2,4,6455,08_09,0,1
12,2023,2,4,6455,17_18,0,0
34,2023,2,4,6455,13_14,0,1
4,2023,2,4,6455,08_09,0,0
11,2023,2,4,6455,13_14,0,0
25,2023,2,4,6455,16_17,0,1
28,2023,2,4,6455,10_11,0,1
9,2023,2,4,6455,10_11,0,0
34,2023,2,4,6455,15_16,0,1
22,2023,2,4,6455,17_18,0,1
20,2023,2,4,6455,15_16,0,0
10,2023,2,4,6455,12_13,0,0
7,2023,2,4,6455,16_17,0,0
30,2023,2,4,6455,12_13,0,1
17,2023,2,4,6455,11_12,0,0
19,2023,2,4,6455,09_10,0,0
12,2023,2,4,6455,09_10,0,1
20,2023,2,4,6455,14_15,0,0
14,2023,3,4,6455,12_13,0,0
18,2023,2,5,6455,16_17,0,1
6,2023,2,5,6455,11_12,0,0
7,2023,2,5,6455,08_09,0,0
12,2023,2,5,6455,13_14,0,0
32,2023,2,5,6455,12_13,0,1
8,2023,2,5,6455,17_18,0,0
8,2023,2,5,6455,16_17,0,0
23,2023,2,5,6455,15_16,0,1
17,2023,2,5,6455,14_15,0,0
28,2023,2,5,6455,11_12,0,1
5,2023,2,5,6455,09_10,0,0
9,2023,2,5,6455,09_10,0,1
23,2023,2,5,6455,10_11,0,1
30,2023,2,5,6455,14_15,0,1
10,2023,2,5,6455,10_11,0,0
10,2023,2,5,6455,15_16,0,0
18,2023,2,5,6455,17_18,0,1
40,2023,2,5,6455,13_14,0,1
12,2023,2,5,6455,12_13,0,0
7,2023,2,5,6455,08_09,0,1
21,2023,2,7,6455,10_11,0,1
11,2020,4,1,6455,19_20,0,0
30,2020,4,1,6455,13_14,0,0
5,2020,4,1,6455,08_09,0,0
19,2020,4,1,6455,19_20,0,1
34,2020,4,1,6455,13_14,0,1
12,2020,4,1,6455,08_09,0,1
97,2020,4,1,6455,17_18,0,0
13,2020,4,1,6455,15_16,0,0
15,2020,4,1,6455,12_13,0,0
12,2020,4,1,6455,09_10,0,0
32,2020,4,1,6455,17_18,0,1
39,2020,4,1,6455,15_16,0,1
26,2020,4,1,6455,12_13,0,1
10,2020,4,1,6455,09_10,0,1
49,2020,4,1,6455,18_19,0,0
31,2020,4,1,6455,18_19,0,1
18,2020,4,1,6455,20_21,0,0
105,2020,4,1,6455,16_17,0,0
24,2020,4,1,6455,20_21,0,1
30,2020,4,1,6455,16_17,0,1
24,2020,4,1,6455,14_15,0,0
12,2020,4,1,6455,11_12,0,0
11,2020,4,1,6455,10_11,0,0
1,2020,4,1,6455,12_13,1,0
31,2020,4,1,6455,14_15,0,1
28,2020,4,1,6455,11_12,0,1
4,2020,4,1,6455,10_11,0,1
45,2020,5,1,6455,13_14,0,1
14,2020,5,1,6455,19_20,0,1
13,2020,5,1,6455,13_14,0,0
3,2020,5,1,6455,19_20,0,0
32,2020,5,1,6455,16_17,0,1
22,2020,5,1,6455,09_10,0,1
36,2020,5,1,6455,12_13,0,1
49,2020,5,1,6455,16_17,0,0
6,2020,5,1,6455,09_10,0,0
11,2020,5,1,6455,12_13,0,0
46,2020,5,1,6455,15_16,0,1
3,2020,5,1,6455,08_09,0,1
9,2020,5,1,6455,15_16,0,0
1,2020,5,1,6455,08_09,0,0
24,2020,5,1,6455,17_18,0,1
21,2020,5,1,6455,10_11,0,1
41,2020,5,1,6455,14_15,0,1
22,2020,5,1,6455,18_19,0,1
19,2020,5,1,6455,17_18,0,0
8,2020,5,1,6455,10_11,0,0
35,2020,5,1,6455,14_15,0,0
8,2020,5,1,6455,18_19,0,0
1,2020,5,1,6455,18_19,1,1
54,2020,5,1,6455,11_12,0,1
13,2020,5,1,6455,20_21,0,1
17,2020,5,1,6455,11_12,0,0
7,2020,5,1,6455,20_21,0,0
36,2020,6,1,6455,14_15,0,0
1,2020,6,1,6455,09_10,1,0
138,2020,6,1,6455,18_19,0,0
27,2020,6,1,6455,14_15,0,1
37,2020,6,1,6455,18_19,0,1
35,2020,6,1,6455,11_12,0,0
24,2020,6,1,6455,12_13,0,0
17,2020,6,1,6455,11_12,0,1
19,2020,6,1,6455,12_13,0,1
1,2020,6,1,6455,21_22,0,1
5,2020,6,1,6455,09_10,0,0
16,2020,6,1,6455,16_17,0,0
10,2020,6,1,6455,09_10,0,1
22,2020,6,1,6455,16_17,0,1
171,2020,6,1,6455,17_18,0,0
34,2020,6,1,6455,15_16,0,0
22,2020,6,1,6455,17_18,0,1
27,2020,6,1,6455,15_16,0,1
14,2020,6,1,6455,20_21,0,0
8,2020,6,1,6455,10_11,0,0
24,2020,6,1,6455,20_21,0,1
22,2020,6,1,6455,10_11,0,1
1,2020,6,1,6455,15_16,1,0
8,2020,6,1,6455,19_20,0,0
1,2020,6,1,6455,08_09,0,0
30,2020,6,1,6455,19_20,0,1
8,2020,6,1,6455,08_09,0,1
10,2020,6,1,6455,13_14,0,0
30,2020,6,1,6455,13_14,0,1
1,2020,4,2,6455,21_22,0,1
1,2020,4,2,6455,13_14,1,0
20,2020,4,2,6455,13_14,0,1
17,2020,4,2,6455,19_20,0,1
16,2020,4,2,6455,13_14,0,0
5,2020,4,2,6455,19_20,0,0
5,2020,4,2,6455,09_10,0,1
8,2020,4,2,6455,12_13,0,1
19,2020,4,2,6455,16_17,0,1
10,2020,4,2,6455,09_10,0,0
17,2020,4,2,6455,12_13,0,0
71,2020,4,2,6455,16_17,0,0
2,2020,4,2,6455,08_09,0,1
20,2020,4,2,6455,15_16,0,1
1,2020,4,2,6455,08_09,0,0
16,2020,4,2,6455,15_16,0,0
19,2020,4,2,6455,14_15,0,1
8,2020,4,2,6455,10_11,0,1
21,2020,4,2,6455,18_19,0,1
