klk_EN,year,month,day,Warehouse,hours,cargotype,traffic_stream
31,2021,12,21,6614,10_11,0,1
83,2021,12,21,6614,15_16,0,1
1,2021,12,21,6614,20_21,1,0
27,2021,12,21,6614,13_14,0,0
169,2021,12,21,6614,19_20,0,0
1,2021,12,21,6614,20_21,1,1
77,2021,12,21,6614,13_14,0,1
60,2021,12,21,6614,19_20,0,1
15,2021,12,21,6614,09_10,0,0
6,2021,12,21,6614,15_16,1,0
5,2021,12,21,6614,17_18,1,0
25,2021,12,21,6614,12_13,0,0
50,2021,12,21,6614,09_10,0,1
5,2021,12,21,6614,15_16,1,1
59,2021,12,21,6614,12_13,0,1
1,2021,12,21,6614,21_22,0,0
1,2021,12,21,6614,13_14,1,0
1,2021,12,21,6614,21_22,0,1
66,2021,12,21,6614,14_15,0,0
13,2021,12,21,6614,08_09,1,0
72,2021,12,21,6614,14_15,0,1
1,2021,12,21,6614,12_13,1,1
94,2021,12,21,6614,16_17,0,0
58,2021,12,21,6614,16_17,0,1
54,2021,12,21,6614,11_12,0,0
1,2021,12,21,6614,10_11,1,0
5,2021,12,21,6614,14_15,1,0
57,2021,12,21,6614,11_12,0,1
1,2021,12,21,6614,10_11,1,1
1,2021,12,21,6614,14_15,1,1
41,2021,12,21,6614,08_09,0,0
187,2021,12,21,6614,18_19,0,0
117,2021,12,21,6614,20_21,0,0
9,2021,12,21,6614,16_17,1,0
28,2021,12,21,6614,08_09,0,1
93,2021,12,21,6614,18_19,0,1
46,2021,12,21,6614,20_21,0,1
1,2021,10,22,6614,15_16,1,1
3,2021,10,22,6614,17_18,1,1
2,2021,10,22,6614,08_09,1,1
7,2021,10,22,6614,15_16,1,0
15,2021,10,22,6614,17_18,1,0
2,2021,10,22,6614,08_09,1,0
54,2021,10,22,6614,13_14,0,1
39,2021,10,22,6614,19_20,0,1
2,2021,10,22,6614,21_22,0,1
2,2021,10,22,6614,20_21,1,0
39,2021,10,22,6614,13_14,0,0
161,2021,10,22,6614,19_20,0,0
2,2021,10,22,6614,21_22,0,0
47,2021,10,22,6614,15_16,0,1
6,2021,10,22,6614,11_12,1,1
62,2021,10,22,6614,17_18,0,1
115,2021,10,22,6614,15_16,0,0
1,2021,10,22,6614,11_12,1,0
208,2021,10,22,6614,17_18,0,0
3,2021,10,22,6614,18_19,1,1
24,2021,10,22,6614,20_21,0,1
6,2021,10,22,6614,14_15,1,1
4,2021,10,22,6614,18_19,1,0
79,2021,10,22,6614,20_21,0,0
6,2021,10,22,6614,14_15,1,0
4,2021,10,22,6614,12_13,1,1
56,2021,10,22,6614,14_15,0,1
5,2021,10,22,6614,07_08,0,1
80,2021,10,22,6614,11_12,0,1
61,2021,10,22,6614,10_11,0,1
37,2021,10,22,6614,14_15,0,0
1,2021,10,22,6614,07_08,0,0
26,2021,10,22,6614,11_12,0,0
29,2021,10,22,6614,10_11,0,0
2,2021,10,22,6614,09_10,1,1
59,2021,10,22,6614,18_19,0,1
30,2021,10,22,6614,08_09,0,1
3,2021,10,22,6614,16_17,1,1
1,2021,10,22,6614,09_10,1,0
254,2021,10,22,6614,18_19,0,0
19,2021,10,22,6614,08_09,0,0
4,2021,10,22,6614,16_17,1,0
58,2021,10,22,6614,12_13,0,1
1,2021,10,22,6614,19_20,1,1
13,2021,10,22,6614,12_13,0,0
63,2021,10,22,6614,09_10,0,1
1,2021,10,22,6614,13_14,1,1
72,2021,10,22,6614,16_17,0,1
3,2021,10,22,6614,10_11,1,1
25,2021,10,22,6614,09_10,0,0
3,2021,10,22,6614,13_14,1,0
77,2021,10,22,6614,16_17,0,0
3,2021,10,22,6614,10_11,1,0
25,2021,11,22,6614,10_11,0,0
192,2021,11,22,6614,17_18,0,0
64,2021,11,22,6614,15_16,0,0
2,2021,11,22,6614,11_12,1,0
71,2021,11,22,6614,10_11,0,1
38,2021,11,22,6614,17_18,0,1
53,2021,11,22,6614,15_16,0,1
1,2021,11,22,6614,20_21,1,0
34,2021,11,22,6614,13_14,0,0
208,2021,11,22,6614,19_20,0,0
7,2021,11,22,6614,18_19,1,0
57,2021,11,22,6614,13_14,0,1
53,2021,11,22,6614,19_20,0,1
1,2021,11,22,6614,15_16,1,0
4,2021,11,22,6614,17_18,1,0
17,2021,11,22,6614,12_13,0,0
31,2021,11,22,6614,09_10,0,0
18,2021,11,22,6614,12_13,0,1
43,2021,11,22,6614,09_10,0,1
3,2021,11,22,6614,19_20,1,0
5,2021,11,22,6614,13_14,1,0
41,2021,11,22,6614,14_15,0,0
65,2021,11,22,6614,14_15,0,1
138,2021,11,22,6614,16_17,0,0
40,2021,11,22,6614,16_17,0,1
5,2021,11,22,6614,14_15,1,0
35,2021,11,22,6614,11_12,0,0
2,2021,11,22,6614,10_11,1,1
57,2021,11,22,6614,11_12,0,1
5,2021,11,22,6614,09_10,1,0
214,2021,11,22,6614,18_19,0,0
6,2021,11,22,6614,16_17,1,0
171,2021,11,22,6614,20_21,0,0
15,2021,11,22,6614,08_09,0,0
2,2021,11,22,6614,09_10,1,1
59,2021,11,22,6614,18_19,0,1
1,2021,11,22,6614,16_17,1,1
15,2021,11,22,6614,20_21,0,1
53,2021,11,22,6614,08_09,0,1
60,2021,12,22,6614,12_13,0,1
59,2021,12,22,6614,09_10,0,1
89,2021,12,22,6614,16_17,0,1
38,2021,12,22,6614,12_13,0,0
13,2021,12,22,6614,09_10,0,0
123,2021,12,22,6614,16_17,0,0
2,2021,12,22,6614,13_14,1,1
1,2021,12,22,6614,13_14,1,0
1,2021,12,22,6614,19_20,1,0
60,2021,12,22,6614,10_11,0,1
1,2021,12,22,6614,15_16,1,1
2,2021,12,22,6614,17_18,1,1
39,2021,12,22,6614,10_11,0,0
6,2021,12,22,6614,15_16,1,0
14,2021,12,22,6614,17_18,1,0
81,2021,12,22,6614,19_20,0,1
95,2021,12,22,6614,13_14,0,1
43,2021,12,22,6614,08_09,0,1
190,2021,12,22,6614,19_20,0,0
51,2021,12,22,6614,13_14,0,0
3,2021,12,22,6614,20_21,1,0
26,2021,12,22,6614,08_09,0,0
76,2021,12,22,6614,17_18,0,1
1,2021,12,22,6614,14_15,1,1
1,2021,12,22,6614,10_11,1,0
184,2021,12,22,6614,17_18,0,0
2,2021,12,22,6614,11_12,1,0
1,2021,12,22,6614,14_15,1,0
69,2021,12,22,6614,15_16,0,1
1,2021,12,22,6614,18_19,1,1
156,2021,12,22,6614,15_16,0,0
5,2021,12,22,6614,08_09,1,0
5,2021,12,22,6614,18_19,1,0
47,2021,12,22,6614,20_21,0,1
95,2021,12,22,6614,18_19,0,1
84,2021,12,22,6614,14_15,0,1
75,2021,12,22,6614,11_12,0,1
148,2021,12,22,6614,20_21,0,0
231,2021,12,22,6614,18_19,0,0
55,2021,12,22,6614,14_15,0,0
42,2021,12,22,6614,11_12,0,0
1,2021,12,22,6614,21_22,0,1
12,2021,12,22,6614,16_17,1,0
1,2021,12,22,6614,21_22,0,0
2,2021,10,23,6614,11_12,1,0
46,2021,10,23,6614,15_16,0,0
184,2021,10,23,6614,17_18,0,0
5,2021,10,23,6614,10_11,0,0
3,2021,10,23,6614,11_12,1,1
74,2021,10,23,6614,15_16,0,1
66,2021,10,23,6614,17_18,0,1
48,2021,10,23,6614,10_11,0,1
42,2021,10,23,6614,13_14,0,0
61,2021,10,23,6614,13_14,0,1
8,2021,10,23,6614,09_10,0,0
51,2021,10,23,6614,12_13,0,0
1,2021,10,23,6614,17_18,1,0
26,2021,10,23,6614,09_10,0,1
61,2021,10,23,6614,12_13,0,1
1,2021,10,23,6614,15_16,1,1
2,2021,10,23,6614,13_14,1,0
3,2021,10,23,6614,13_14,1,1
43,2021,10,23,6614,14_15,0,0
7,2021,10,23,6614,12_13,1,0
52,2021,10,23,6614,14_15,0,1
47,2021,10,23,6614,16_17,0,0
63,2021,10,23,6614,16_17,0,1
22,2021,10,23,6614,11_12,0,0
2,2021,10,23,6614,07_08,0,1
56,2021,10,23,6614,11_12,0,1
1,2021,10,23,6614,14_15,1,1
1,2021,10,23,6614,10_11,1,1
99,2021,10,23,6614,18_19,0,0
1,2021,10,23,6614,09_10,1,0
1,2021,10,23,6614,16_17,1,0
3,2021,10,23,6614,08_09,0,0
12,2021,10,23,6614,18_19,0,1
6,2021,10,23,6614,09_10,1,1
1,2021,10,23,6614,08_09,0,1
73,2021,11,23,6614,16_17,0,1
68,2021,11,23,6614,12_13,0,1
30,2021,11,23,6614,09_10,0,1
145,2021,11,23,6614,16_17,0,0
20,2021,11,23,6614,12_13,0,0
26,2021,11,23,6614,09_10,0,0
1,2021,11,23,6614,13_14,1,1
4,2021,11,23,6614,19_20,1,0
1,2021,11,23,6614,13_14,1,0
55,2021,11,23,6614,10_11,0,1
4,2021,11,23,6614,17_18,1,0
1,2021,11,23,6614,07_08,0,0
3,2021,11,23,6614,15_16,1,0
17,2021,11,23,6614,10_11,0,0
39,2021,11,23,6614,08_09,0,1
96,2021,11,23,6614,13_14,0,1
44,2021,11,23,6614,19_20,0,1
3,2021,11,23,6614,20_21,1,0
22,2021,11,23,6614,08_09,0,0
23,2021,11,23,6614,13_14,0,0
114,2021,11,23,6614,19_20,0,0
72,2021,11,23,6614,17_18,0,1
5,2021,11,23,6614,10_11,1,1
1,2021,11,23,6614,11_12,1,1
4,2021,11,23,6614,14_15,1,0
185,2021,11,23,6614,17_18,0,0
3,2021,11,23,6614,10_11,1,0
1,2021,11,23,6614,11_12,1,0
2,2021,11,23,6614,08_09,1,1
75,2021,11,23,6614,15_16,0,1
13,2021,11,23,6614,18_19,1,0
12,2021,11,23,6614,08_09,1,0
76,2021,11,23,6614,15_16,0,0
58,2021,11,23,6614,14_15,0,1
40,2021,11,23,6614,20_21,0,1
49,2021,11,23,6614,11_12,0,1
63,2021,11,23,6614,18_19,0,1
2,2021,11,23,6614,12_13,1,1
62,2021,11,23,6614,14_15,0,0
32,2021,11,23,6614,20_21,0,0
55,2021,11,23,6614,11_12,0,0
197,2021,11,23,6614,18_19,0,0
2,2021,11,23,6614,21_22,0,1
1,2021,11,23,6614,16_17,1,1
3,2021,11,23,6614,09_10,1,0
9,2021,11,23,6614,16_17,1,0
29,2021,12,23,6614,09_10,0,0
150,2021,12,23,6614,16_17,0,0
4,2021,12,23,6614,17_18,1,0
1,2021,12,23,6614,10_11,1,0
59,2021,12,23,6614,09_10,0,1
96,2021,12,23,6614,16_17,0,1
1,2021,12,23,6614,17_18,1,1
1,2021,12,23,6614,10_11,1,1
30,2021,12,23,6614,12_13,0,0
30,2021,12,23,6614,08_09,0,0
4,2021,12,23,6614,19_20,1,0
3,2021,12,23,6614,13_14,1,0
78,2021,12,23,6614,12_13,0,1
46,2021,12,23,6614,08_09,0,1
1,2021,12,23,6614,13_14,1,1
86,2021,12,23,6614,14_15,0,0
170,2021,12,23,6614,18_19,0,0
4,2021,12,23,6614,12_13,1,0
46,2021,12,23,6614,10_11,0,0
12,2021,12,23,6614,16_17,1,0
99,2021,12,23,6614,14_15,0,1
67,2021,12,23,6614,18_19,0,1
1,2021,12,23,6614,12_13,1,1
62,2021,12,23,6614,10_11,0,1
1,2021,12,23,6614,16_17,1,1
2,2021,12,23,6614,21_22,1,0
43,2021,12,23,6614,11_12,0,0
64,2021,12,23,6614,11_12,0,1
4,2021,12,23,6614,22_23,0,0
6,2021,12,23,6614,18_19,1,0
1,2021,12,23,6614,14_15,1,0
93,2021,12,23,6614,20_21,0,0
3,2021,12,23,6614,22_23,0,1
1,2021,12,23,6614,18_19,1,1
3,2021,12,23,6614,14_15,1,1
61,2021,12,23,6614,20_21,0,1
227,2021,12,23,6614,17_18,0,0
6,2021,12,23,6614,23_24,0,0
40,2021,12,23,6614,15_16,0,0
10,2021,12,23,6614,21_22,0,0
77,2021,12,23,6614,17_18,0,1
88,2021,12,23,6614,15_16,0,1
9,2021,12,23,6614,21_22,0,1
6,2021,12,23,6614,11_12,1,0
99,2021,12,23,6614,13_14,0,0
1,2021,12,23,6614,20_21,1,0
1,2021,12,23,6614,11_12,1,1
123,2021,12,23,6614,13_14,0,1
1,2021,12,23,6614,20_21,1,1
180,2021,12,23,6614,19_20,0,0
4,2021,12,23,6614,15_16,1,0
1,2021,12,23,6614,08_09,1,1
74,2021,12,23,6614,19_20,0,1
2,2021,12,23,6614,15_16,1,1
41,2021,10,24,6614,16_17,0,1
69,2021,10,24,6614,12_13,0,1
9,2021,10,24,6614,16_17,0,0
12,2021,10,24,6614,12_13,0,0
1,2021,10,24,6614,13_14,1,1
1,2021,10,24,6614,13_14,1,0
1,2021,10,24,6614,15_16,1,1
1,2021,10,24,6614,17_18,1,1
28,2021,10,24,6614,10_11,0,1
1,2021,10,24,6614,15_16,1,0
1,2021,10,24,6614,17_18,1,0
11,2021,10,24,6614,10_11,0,0
67,2021,10,24,6614,13_14,0,1
18,2021,10,24,6614,13_14,0,0
2,2021,10,24,6614,14_15,1,1
22,2021,10,24,6614,17_18,0,1
2,2021,10,24,6614,11_12,1,0
1,2021,10,24,6614,10_11,1,0
10,2021,10,24,6614,17_18,0,0
47,2021,10,24,6614,15_16,0,1
24,2021,10,24,6614,15_16,0,0
2,2021,10,24,6614,12_13,1,1
58,2021,10,24,6614,14_15,0,1
53,2021,10,24,6614,11_12,0,1
24,2021,10,24,6614,14_15,0,0
10,2021,10,24,6614,11_12,0,0
159,2021,11,24,6614,16_17,0,0
11,2021,11,24,6614,09_10,0,0
5,2021,11,24,6614,17_18,1,0
75,2021,11,24,6614,16_17,0,1
47,2021,11,24,6614,09_10,0,1
1,2021,11,24,6614,10_11,1,1
15,2021,11,24,6614,08_09,0,0
5,2021,11,24,6614,13_14,1,0
39,2021,11,24,6614,12_13,0,0
26,2021,11,24,6614,08_09,0,1
70,2021,11,24,6614,12_13,0,1
2,2021,11,24,6614,09_10,1,0
39,2021,11,24,6614,10_11,0,0
2,2021,11,24,6614,12_13,1,0
17,2021,11,24,6614,16_17,1,0
69,2021,11,24,6614,14_15,0,0
143,2021,11,24,6614,18_19,0,0
1,2021,11,24,6614,09_10,1,1
67,2021,11,24,6614,10_11,0,1
2,2021,11,24,6614,12_13,1,1
2,2021,11,24,6614,16_17,1,1
72,2021,11,24,6614,14_15,0,1
65,2021,11,24,6614,18_19,0,1
1,2021,11,24,6614,21_22,1,0
17,2021,11,24,6614,11_12,0,0
58,2021,11,24,6614,11_12,0,1
146,2021,11,24,6614,20_21,0,0
7,2021,11,24,6614,14_15,1,0
7,2021,11,24,6614,18_19,1,0
34,2021,11,24,6614,20_21,0,1
1,2021,11,24,6614,14_15,1,1
1,2021,11,24,6614,18_19,1,1
251,2021,11,24,6614,17_18,0,0
74,2021,11,24,6614,15_16,0,0
1,2021,11,24,6614,21_22,0,1
55,2021,11,24,6614,17_18,0,1
56,2021,11,24,6614,15_16,0,1
37,2021,11,24,6614,13_14,0,0
4,2021,11,24,6614,20_21,1,0
2,2021,11,24,6614,11_12,1,0
75,2021,11,24,6614,13_14,0,1
3,2021,11,24,6614,11_12,1,1
212,2021,11,24,6614,19_20,0,0
1,2021,11,24,6614,15_16,1,0
4,2021,11,24,6614,08_09,1,0
53,2021,11,24,6614,19_20,0,1
2,2021,11,24,6614,15_16,1,1
32,2021,12,24,6614,20_21,0,1
87,2021,12,24,6614,18_19,0,1
1,2021,12,24,6614,09_10,1,1
35,2021,12,24,6614,08_09,0,1
9,2021,12,24,6614,16_17,1,0
64,2021,12,24,6614,20_21,0,0
262,2021,12,24,6614,18_19,0,0
17,2021,12,24,6614,08_09,0,0
80,2021,12,24,6614,11_12,0,1
16,2021,12,24,6614,11_12,0,0
95,2021,12,24,6614,16_17,0,1
1,2021,12,24,6614,10_11,1,1
52,2021,12,24,6614,09_10,0,1
100,2021,12,24,6614,16_17,0,0
21,2021,12,24,6614,09_10,0,0
92,2021,12,24,6614,14_15,0,1
12,2021,12,24,6614,12_13,1,0
4,2021,12,24,6614,19_20,1,0
40,2021,12,24,6614,14_15,0,0
4,2021,12,24,6614,08_09,1,0
2,2021,12,24,6614,13_14,1,1
2,2021,12,24,6614,21_22,0,1
1,2021,12,24,6614,13_14,1,0
2,2021,12,24,6614,21_22,0,0
88,2021,12,24,6614,12_13,0,1
2,2021,12,24,6614,15_16,1,1
86,2021,12,24,6614,12_13,0,0
7,2021,12,24,6614,17_18,1,0
2,2021,12,24,6614,15_16,1,0
63,2021,12,24,6614,19_20,0,1
86,2021,12,24,6614,13_14,0,1
1,2021,12,24,6614,18_19,1,1
2,2021,12,24,6614,14_15,1,1
179,2021,12,24,6614,19_20,0,0
2,2021,12,24,6614,20_21,1,0
56,2021,12,24,6614,13_14,0,0
3,2021,12,24,6614,18_19,1,0
82,2021,12,24,6614,10_11,0,1
90,2021,12,24,6614,15_16,0,1
1,2021,12,24,6614,11_12,1,1
112,2021,12,24,6614,17_18,0,1
55,2021,12,24,6614,10_11,0,0
100,2021,12,24,6614,15_16,0,0
243,2021,12,24,6614,17_18,0,0
2,2021,10,25,6614,10_11,1,0
4,2021,10,25,6614,17_18,1,0
164,2021,10,25,6614,16_17,0,0
8,2021,10,25,6614,09_10,0,0
2,2021,10,25,6614,10_11,1,1
44,2021,10,25,6614,16_17,0,1
36,2021,10,25,6614,09_10,0,1
6,2021,10,25,6614,08_09,0,0
19,2021,10,25,6614,12_13,0,0
1,2021,10,25,6614,13_14,1,0
27,2021,10,25,6614,08_09,0,1
34,2021,10,25,6614,12_13,0,1
2,2021,10,25,6614,13_14,1,1
16,2021,10,25,6614,16_17,1,0
1,2021,10,25,6614,09_10,1,0
56,2021,10,25,6614,14_15,0,0
333,2021,10,25,6614,18_19,0,0
4,2021,10,25,6614,12_13,1,0
28,2021,10,25,6614,10_11,0,0
1,2021,10,25,6614,16_17,1,1
5,2021,10,25,6614,09_10,1,1
51,2021,10,25,6614,14_15,0,1
34,2021,10,25,6614,18_19,0,1
1,2021,10,25,6614,12_13,1,1
68,2021,10,25,6614,10_11,0,1
12,2021,10,25,6614,11_12,0,0
55,2021,10,25,6614,11_12,0,1
257,2021,10,25,6614,20_21,0,0
2,2021,10,25,6614,18_19,1,0
2,2021,10,25,6614,14_15,1,0
17,2021,10,25,6614,20_21,0,1
3,2021,10,25,6614,18_19,1,1
2,2021,10,25,6614,14_15,1,1
126,2021,10,25,6614,17_18,0,0
64,2021,10,25,6614,15_16,0,0
50,2021,10,25,6614,17_18,0,1
43,2021,10,25,6614,15_16,0,1
3,2021,10,25,6614,11_12,1,0
2,2021,10,25,6614,20_21,1,0
27,2021,10,25,6614,13_14,0,0
1,2021,10,25,6614,11_12,1,1
1,2021,10,25,6614,20_21,1,1
51,2021,10,25,6614,13_14,0,1
1,2021,10,25,6614,08_09,1,0
4,2021,10,25,6614,15_16,1,0
167,2021,10,25,6614,19_20,0,0
34,2021,10,25,6614,19_20,0,1
70,2021,11,25,6614,18_19,0,1
2,2021,11,25,6614,09_10,1,1
32,2021,11,25,6614,08_09,0,1
1,2021,11,25,6614,16_17,1,1
57,2021,11,25,6614,20_21,0,1
153,2021,11,25,6614,18_19,0,0
38,2021,11,25,6614,08_09,0,0
5,2021,11,25,6614,16_17,1,0
88,2021,11,25,6614,20_21,0,0
68,2021,11,25,6614,11_12,0,1
35,2021,11,25,6614,11_12,0,0
55,2021,11,25,6614,09_10,0,1
51,2021,11,25,6614,16_17,0,1
2,2021,11,25,6614,10_11,1,1
12,2021,11,25,6614,09_10,0,0
141,2021,11,25,6614,16_17,0,0
3,2021,11,25,6614,10_11,1,0
75,2021,11,25,6614,14_15,0,1
1,2021,11,25,6614,08_09,1,1
1,2021,11,25,6614,12_13,1,1
58,2021,11,25,6614,14_15,0,0
5,2021,11,25,6614,08_09,1,0
1,2021,11,25,6614,12_13,1,0
2,2021,11,25,6614,21_22,0,1
1,2021,11,25,6614,13_14,1,1
2,2021,11,25,6614,21_22,0,0
3,2021,11,25,6614,13_14,1,0
55,2021,11,25,6614,12_13,0,1
1,2021,11,25,6614,15_16,1,1
1,2021,11,25,6614,17_18,1,1
24,2021,11,25,6614,12_13,0,0
6,2021,11,25,6614,15_16,1,0
6,2021,11,25,6614,17_18,1,0
67,2021,11,25,6614,13_14,0,1
2,2021,11,25,6614,14_15,1,1
48,2021,11,25,6614,19_20,0,1
1,2021,11,25,6614,20_21,1,0
3,2021,11,25,6614,18_19,1,0
30,2021,11,25,6614,13_14,0,0
5,2021,11,25,6614,14_15,1,0
54,2021,11,25,6614,19_20,0,0
1,2021,11,25,6614,11_12,1,1
62,2021,11,25,6614,15_16,0,1
67,2021,11,25,6614,10_11,0,1
62,2021,11,25,6614,17_18,0,1
2,2021,11,25,6614,11_12,1,0
87,2021,11,25,6614,15_16,0,0
23,2021,11,25,6614,10_11,0,0
214,2021,11,25,6614,17_18,0,0
14,2021,12,25,6614,18_19,0,0
3,2021,12,25,6614,16_17,1,0
1,2021,12,25,6614,09_10,1,0
14,2021,12,25,6614,18_19,0,1
5,2021,12,25,6614,16_17,1,1
48,2021,12,25,6614,14_15,0,0
23,2021,12,25,6614,11_12,0,0
74,2021,12,25,6614,14_15,0,1
2,2021,12,25,6614,12_13,1,1
81,2021,12,25,6614,11_12,0,1
1,2021,12,25,6614,14_15,1,0
96,2021,12,25,6614,17_18,0,0
20,2021,12,25,6614,15_16,0,0
85,2021,12,25,6614,17_18,0,1
6,2021,12,25,6614,10_11,1,1
69,2021,12,25,6614,15_16,0,1
42,2021,12,25,6614,13_14,0,0
75,2021,12,25,6614,13_14,0,1
3,2021,12,25,6614,17_18,1,0
1,2021,12,25,6614,15_16,1,0
23,2021,12,25,6614,10_11,0,0
1,2021,12,25,6614,17_18,1,1
61,2021,12,25,6614,10_11,0,1
68,2021,12,25,6614,16_17,0,0
1,2021,12,25,6614,22_23,0,0
1,2021,12,25,6614,13_14,1,0
82,2021,12,25,6614,16_17,0,1
1,2021,12,25,6614,13_14,1,1
16,2021,12,25,6614,12_13,0,0
9,2021,12,25,6614,09_10,0,0
114,2021,12,25,6614,12_13,0,1
27,2021,12,25,6614,09_10,0,1
1,2021,10,26,6614,09_10,1,1
1,2021,10,26,6614,16_17,1,1
61,2021,10,26,6614,18_19,0,1
32,2021,10,26,6614,08_09,0,1
21,2021,10,26,6614,20_21,0,1
1,2021,10,26,6614,09_10,1,0
3,2021,10,26,6614,16_17,1,0
110,2021,10,26,6614,18_19,0,0
21,2021,10,26,6614,08_09,0,0
90,2021,10,26,6614,20_21,0,0
46,2021,10,26,6614,11_12,0,1
35,2021,10,26,6614,11_12,0,0
44,2021,10,26,6614,09_10,0,1
46,2021,10,26,6614,16_17,0,1
1,2021,10,26,6614,10_11,1,1
17,2021,10,26,6614,09_10,0,0
123,2021,10,26,6614,16_17,0,0
1,2021,10,26,6614,10_11,1,0
3,2021,10,26,6614,12_13,1,1
3,2021,10,26,6614,08_09,1,1
34,2021,10,26,6614,14_15,0,1
4,2021,10,26,6614,12_13,1,0
7,2021,10,26,6614,08_09,1,0
32,2021,10,26,6614,14_15,0,0
3,2021,10,26,6614,21_22,0,1
2,2021,10,26,6614,13_14,1,1
3,2021,10,26,6614,21_22,0,0
3,2021,10,26,6614,13_14,1,0
43,2021,10,26,6614,12_13,0,1
2,2021,10,26,6614,17_18,1,1
1,2021,10,26,6614,15_16,1,0
32,2021,10,26,6614,12_13,0,0
5,2021,10,26,6614,17_18,1,0
56,2021,10,26,6614,19_20,0,1
55,2021,10,26,6614,13_14,0,1
1,2021,10,26,6614,18_19,1,1
99,2021,10,26,6614,19_20,0,0
47,2021,10,26,6614,13_14,0,0
1,2021,10,26,6614,18_19,1,0
5,2021,10,26,6614,14_15,1,0
2,2021,10,26,6614,20_21,1,0
61,2021,10,26,6614,10_11,0,1
80,2021,10,26,6614,15_16,0,1
51,2021,10,26,6614,17_18,0,1
14,2021,10,26,6614,10_11,0,0
68,2021,10,26,6614,15_16,0,0
380,2021,10,26,6614,17_18,0,0
1,2021,10,26,6614,11_12,1,0
5,2021,11,26,6614,16_17,1,0
189,2021,11,26,6614,18_19,0,0
4,2021,11,26,6614,09_10,1,0
1,2021,11,26,6614,16_17,1,1
51,2021,11,26,6614,18_19,0,1
1,2021,11,26,6614,09_10,1,1
19,2021,11,26,6614,11_12,0,0
5,2021,11,26,6614,08_09,1,0
61,2021,11,26,6614,14_15,0,0
52,2021,11,26,6614,11_12,0,1
53,2021,11,26,6614,14_15,0,1
4,2021,11,26,6614,18_19,1,0
102,2021,11,26,6614,20_21,0,0
13,2021,11,26,6614,14_15,1,0
2,2021,11,26,6614,18_19,1,1
41,2021,11,26,6614,20_21,0,1
3,2021,11,26,6614,14_15,1,1
45,2021,11,26,6614,15_16,0,0
1,2021,11,26,6614,11_12,1,0
192,2021,11,26,6614,17_18,0,0
2,2021,11,26,6614,10_11,1,0
76,2021,11,26,6614,15_16,0,1
1,2021,11,26,6614,11_12,1,1
55,2021,11,26,6614,17_18,0,1
2,2021,11,26,6614,10_11,1,1
112,2021,11,26,6614,13_14,0,0
157,2021,11,26,6614,19_20,0,0
2,2021,11,26,6614,20_21,1,0
14,2021,11,26,6614,08_09,0,0
61,2021,11,26,6614,13_14,0,1
41,2021,11,26,6614,19_20,0,1
36,2021,11,26,6614,08_09,0,1
10,2021,11,26,6614,17_18,1,0
4,2021,11,26,6614,15_16,1,0
60,2021,11,26,6614,10_11,0,0
3,2021,11,26,6614,15_16,1,1
58,2021,11,26,6614,10_11,0,1
1,2021,11,26,6614,19_20,1,0
143,2021,11,26,6614,16_17,0,0
5,2021,11,26,6614,13_14,1,0
55,2021,11,26,6614,16_17,0,1
1,2021,11,26,6614,13_14,1,1
32,2021,11,26,6614,12_13,0,0
21,2021,11,26,6614,09_10,0,0
64,2021,11,26,6614,12_13,0,1
83,2021,11,26,6614,09_10,0,1
93,2021,12,26,6614,13_14,0,1
16,2021,12,26,6614,13_14,0,0
57,2021,12,26,6614,17_18,0,1
105,2021,12,26,6614,17_18,0,0
62,2021,12,26,6614,15_16,0,1
1,2021,12,26,6614,21_22,0,1
2,2021,12,26,6614,16_17,1,1
20,2021,12,26,6614,15_16,0,0
1,2021,12,26,6614,16_17,1,0
86,2021,12,26,6614,11_12,0,1
21,2021,12,26,6614,11_12,0,0
2,2021,12,26,6614,14_15,1,0
42,2021,12,26,6614,10_11,0,1
92,2021,12,26,6614,14_15,0,1
25,2021,12,26,6614,10_11,0,0
1,2021,12,26,6614,12_13,1,0
35,2021,12,26,6614,14_15,0,0
1,2021,12,26,6614,18_19,0,0
1,2021,12,26,6614,13_14,1,1
1,2021,12,26,6614,13_14,1,0
61,2021,12,26,6614,16_17,0,1
65,2021,12,26,6614,12_13,0,1
83,2021,12,26,6614,16_17,0,0
1,2021,12,26,6614,15_16,1,0
49,2021,12,26,6614,12_13,0,0
2,2021,12,26,6614,17_18,1,0
201,2021,10,27,6614,18_19,0,0
1,2021,10,27,6614,09_10,1,0
2,2021,10,27,6614,16_17,1,0
62,2021,10,27,6614,18_19,0,1
2,2021,10,27,6614,09_10,1,1
1,2021,10,27,6614,16_17,1,1
77,2021,10,27,6614,11_12,0,0
3,2021,10,27,6614,12_13,1,0
6,2021,10,27,6614,08_09,1,0
30,2021,10,27,6614,14_15,0,0
67,2021,10,27,6614,11_12,0,1
62,2021,10,27,6614,14_15,0,1
5,2021,10,27,6614,18_19,1,0
138,2021,10,27,6614,20_21,0,0
2,2021,10,27,6614,14_15,1,0
1,2021,10,27,6614,18_19,1,1
22,2021,10,27,6614,20_21,0,1
127,2021,10,27,6614,17_18,0,0
60,2021,10,27,6614,15_16,0,0
6,2021,10,27,6614,11_12,1,0
74,2021,10,27,6614,17_18,0,1
40,2021,10,27,6614,15_16,0,1
1,2021,10,27,6614,10_11,1,1
41,2021,10,27,6614,08_09,0,0
74,2021,10,27,6614,19_20,0,0
